prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
128,16,8,16,262.718
128,16,8,32,261.726
128,16,8,64,286.366
128,16,8,128,296.222
128,16,8,256,373.693
128,16,16,16,257.982
128,16,16,32,271.197
128,16,16,64,271.806
128,16,16,128,321.021
128,16,16,256,433.053
128,32,0,0,287.069
128,32,1,16,286.718
128,32,1,32,287.678
128,32,1,64,286.045
128,32,1,128,289.054
128,32,1,256,355.742
128,32,2,16,287.486
128,32,2,32,288.542
128,32,2,64,288.382
128,32,2,128,273.15
128,32,2,256,357.533
128,32,4,16,288.798
128,32,4,32,288.286
128,32,4,64,290.334
128,32,4,128,306.428
128,32,4,256,374.429
128,32,8,16,284.829
128,32,8,32,301.405
128,32,8,64,305.79
128,32,8,128,318.238
128,32,8,256,394.717
128,32,16,16,297.918
128,32,16,32,290.942
128,32,16,64,292.254
128,32,16,128,337.597
128,32,16,256,475.517
128,64,0,0,348.925
128,64,1,16,350.909
128,64,1,32,350.013
128,64,1,64,347.709
128,64,1,128,349.885
128,64,1,256,403.101
128,64,2,16,350.013
128,64,2,32,351.293
128,64,2,64,351.133
128,64,2,128,351.165
128,64,2,256,407.293
128,64,4,16,348.797
128,64,4,32,352.733
128,64,4,64,351.485
128,64,4,128,350.717
128,64,4,256,419.965
128,64,8,16,335.837
128,64,8,32,365.213
128,64,8,64,365.853
128,64,8,128,367.326
128,64,8,256,452.7
128,64,16,16,357.629
128,64,16,32,348.061
128,64,16,64,352.606
128,64,16,128,381.245
128,64,16,256,495.74
128,128,0,0,447.229
128,128,1,16,476.315
128,128,1,32,475.292
128,128,1,64,473.5
128,128,1,128,472.444
128,128,1,256,488.124
128,128,2,16,472.189
128,128,2,32,474.332
128,128,2,64,478.172
128,128,2,128,470.3
128,128,2,256,472.829
128,128,4,16,475.388
128,128,4,32,483.9
128,128,4,64,486.556
128,128,4,128,471.132
128,128,4,256,510.14
128,128,8,16,489.853
128,128,8,32,495.708
128,128,8,64,492.732
128,128,8,128,490.972
128,128,8,256,555.675
128,128,16,16,491.1
128,128,16,32,478.588
128,128,16,64,503.484
128,128,16,128,494.875
128,128,16,256,585.852
128,256,0,0,720.474
128,256,1,16,719.066
128,256,1,32,719.834
128,256,1,64,720.602
128,256,1,128,718.363
128,256,1,256,719.962
128,256,2,16,722.652
128,256,2,32,724.826
128,256,2,64,720.059
128,256,2,128,720.058
128,256,2,256,723.898
128,256,4,16,722.65
128,256,4,32,726.107
128,256,4,64,726.074
128,256,4,128,724.762
128,256,4,256,722.842
128,256,8,16,730.618
128,256,8,32,745.145
128,256,8,64,738.938
128,256,8,128,741.914
128,256,8,256,741.53
128,256,16,16,733.69
128,256,16,32,745.403
128,256,16,64,753.082
128,256,16,128,766.81
128,256,16,256,769.083
256,0,0,0,604.891
256,0,1,16,612.251
256,0,1,32,615.514
256,0,1,64,612.123
256,0,1,128,618.748
256,0,1,256,630.907
256,0,2,16,605.019
256,0,2,32,612.602
256,0,2,64,612.219
256,0,2,128,616.923
256,0,2,256,629.883
256,0,4,16,619.707
256,0,4,32,613.851
256,0,4,64,625.563
256,0,4,128,632.091
256,0,4,256,668.699
256,0,8,16,615.131
256,0,8,32,615.258
256,0,8,64,633.498
256,0,8,128,622.171
256,0,8,256,681.626
256,0,16,16,602.779
256,0,16,32,647.579
256,0,16,64,641.115
256,0,16,128,666.203
256,0,16,256,753.786
256,16,0,0,654.715
256,16,1,16,653.531
256,16,1,32,651.931
256,16,1,64,694.234
256,16,1,128,650.459
256,16,1,256,681.531
256,16,2,16,679.835
256,16,2,32,679.195
256,16,2,64,657.083
256,16,2,128,652.859
256,16,2,256,693.178
256,16,4,16,675.835
256,16,4,32,657.339
256,16,4,64,697.083
256,16,4,128,677.659
256,16,4,256,668.315
256,16,8,16,648.955
256,16,8,32,712.155
256,16,8,64,663.1
256,16,8,128,714.362
256,16,8,256,751.002
256,16,16,16,652.057
256,16,16,32,696.859
256,16,16,64,716.86
256,16,16,128,737.69
256,16,16,256,777.082
256,32,0,0,732.474
256,32,1,16,733.178
256,32,1,32,726.971
256,32,1,64,738.94
256,32,1,128,737.21
256,32,1,256,739.29
256,32,2,16,745.818
256,32,2,32,713.402
256,32,2,64,738.203
256,32,2,128,726.075
256,32,2,256,739.29
256,32,4,16,726.394
256,32,4,32,739.099
256,32,4,64,743.355
256,32,4,128,740.763
256,32,4,256,742.618
256,32,8,16,728.986
256,32,8,32,741.017
256,32,8,64,744.89
256,32,8,128,745.305
256,32,8,256,777.977
256,32,16,16,740.698
256,32,16,32,740.442
256,32,16,64,760.698
256,32,16,128,788.473
256,32,16,256,822.393
256,64,0,0,805.562
256,64,1,16,835.769
256,64,1,32,824.954
256,64,1,64,849.177
256,64,1,128,850.137
256,64,1,256,853.433
256,64,2,16,808.154
256,64,2,32,854.521
256,64,2,64,848.378
256,64,2,128,851.066
256,64,2,256,860.953
256,64,4,16,844.922
256,64,4,32,815.45
256,64,4,64,852.347
256,64,4,128,835.993
256,64,4,256,850.139
256,64,8,16,855.449
