prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
128,0,1,16,63.967
128,0,1,32,64.672
128,0,1,64,64.48
128,0,1,128,73.76
128,0,1,256,110.527
128,0,2,16,64.544
128,0,2,32,65.31
128,0,2,64,66.591
128,0,2,128,79.68
128,0,2,256,115.71
128,0,4,16,72.48
128,0,4,32,71.423
128,0,4,64,72.575
128,0,4,128,80.159
128,0,4,256,114.655
128,0,8,16,76.031
128,0,8,32,76.511
128,0,8,64,76.479
128,0,8,128,93.119
128,0,8,256,153.952
128,0,16,16,87.007
128,0,16,32,85.408
128,0,16,64,85.247
128,0,16,128,106.176
128,0,16,256,165.375
128,16,0,0,75.807
128,16,1,16,74.688
128,16,1,32,73.758
128,16,1,64,74.176
128,16,1,128,80.511
128,16,1,256,118.015
128,16,2,16,80.511
128,16,2,32,80.223
128,16,2,64,81.088
128,16,2,128,80.255
128,16,2,256,117.119
128,16,4,16,80.191
128,16,4,32,80
128,16,4,64,80.063
128,16,4,128,94.591
128,16,4,256,123.935
128,16,8,16,84.959
128,16,8,32,85.087
128,16,8,64,85.248
128,16,8,128,91.969
128,16,8,256,154.943
128,16,16,16,93.215
128,16,16,32,102.015
128,16,16,64,93.76
128,16,16,128,121.375
128,16,16,256,186.686
128,32,0,0,80.511
128,32,1,16,81.088
128,32,1,32,82.432
128,32,1,64,82.144
128,32,1,128,80.959
128,32,1,256,117.119
128,32,2,16,82.143
128,32,2,32,80.256
128,32,2,64,81.151
128,32,2,128,87.295
128,32,2,256,123.103
128,32,4,16,88.448
128,32,4,32,89.791
128,32,4,64,88.929
128,32,4,128,88.255
128,32,4,256,121.504
128,32,8,16,92.799
128,32,8,32,91.807
128,32,8,64,90.687
128,32,8,128,92.639
128,32,8,256,154.527
128,32,16,16,99.807
128,32,16,32,107.839
128,32,16,64,113.534
128,32,16,128,119.776
128,32,16,256,178.495
128,64,0,0,96.961
128,64,1,16,95.391
128,64,1,32,96.128
128,64,1,64,95.999
128,64,1,128,96.414
128,64,1,256,123.263
128,64,2,16,97.024
128,64,2,32,96.032
128,64,2,64,96.639
128,64,2,128,96.384
