prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,16,16,256,234.302
256,32,0,0,199.423
256,32,1,16,234.526
256,32,1,32,231.039
256,32,1,64,200.286
256,32,1,128,233.951
256,32,1,256,235.166
256,32,2,16,211.839
256,32,2,32,226.206
256,32,2,64,224.127
256,32,2,128,225.502
256,32,2,256,236.19
256,32,4,16,212.062
256,32,4,32,227.261
256,32,4,64,225.438
256,32,4,128,226.27
256,32,4,256,225.374
256,32,8,16,211.358
256,32,8,32,226.014
256,32,8,64,225.374
256,32,8,128,225.887
256,32,8,256,243.23
256,32,16,16,225.406
256,32,16,32,227.166
256,32,16,64,234.27
256,32,16,128,222.495
256,32,16,256,250.622
256,64,0,0,231.934
256,64,1,16,236.862
256,64,1,32,250.334
256,64,1,64,261.758
256,64,1,128,264.447
256,64,1,256,230.591
256,64,2,16,243.838
256,64,2,32,256.958
256,64,2,64,263.87
256,64,2,128,249.535
256,64,2,256,265.182
256,64,4,16,240.542
256,64,4,32,256.574
256,64,4,64,265.087
256,64,4,128,265.598
256,64,4,256,264.573
256,64,8,16,269.759
256,64,8,32,256.83
256,64,8,64,264.542
256,64,8,128,264.989
256,64,8,256,270.911
256,64,16,16,244.734
256,64,16,32,263.678
256,64,16,64,267.134
256,64,16,128,266.654
256,64,16,256,271.967
256,128,0,0,477.117
256,128,1,16,437.469
256,128,1,32,378.046
256,128,1,64,326.237
256,128,1,128,294.942
256,128,1,256,324.574
256,128,2,16,301.566
256,128,2,32,314.814
256,128,2,64,323.484
256,128,2,128,295.902
256,128,2,256,323.422
256,128,4,16,311.326
256,128,4,32,319.229
256,128,4,64,325.789
256,128,4,128,299.517
256,128,4,256,324.863
256,128,8,16,303.102
256,128,8,32,318.589
256,128,8,64,325.534
256,128,8,128,297.085
256,128,8,256,319.07
256,128,16,16,322.27
256,128,16,32,323.742
256,128,16,64,329.822
256,128,16,128,288.67
256,128,16,256,332.638
256,256,0,0,413.309
256,256,1,16,420.989
256,256,1,32,435.741
256,256,1,64,445.245
256,256,1,128,415.901
256,256,1,256,410.493
256,256,2,16,423.261
256,256,2,32,436.701
256,256,2,64,447.325
256,256,2,128,417.629
256,256,2,256,416.027
256,256,4,16,422.653
256,256,4,32,437.821
256,256,4,64,447.005
256,256,4,128,413.437
256,256,4,256,416.669
256,256,8,16,422.908
256,256,8,32,436.7
256,256,8,64,447.549
256,256,8,128,413.117
256,256,8,256,412.349
256,256,16,16,430.91
256,256,16,32,444.541
256,256,16,64,448.573
256,256,16,128,411.709
256,256,16,256,427.997
